id:ID,name,label:LABEL,identifier,text,sourceDocument,pageStart,pageEnd,sectionLabel
Disclosure_Disclosure_Requirement_of_an_ESRS_including_a_specific_datapoint_prescribed_by_a_Disclosure_Require,Disclosure Requirement of an ESRS  including a specific datapoint prescribed by a Disclosure Requirement  may be incorpo,Disclosure,Disclosure Requirement of an ESRS  including a specific datapoint prescribed by a Disclosure Require,"Disclosure Requirement of an ESRS  including a specific datapoint prescribed by a Disclosure Requirement  may be incorporated in the sustainability statement by reference to the undertaking’s report prepared according to EU Eco-Management and Audit Scheme (EMAS) Regulation (EU) No 1221/2009 12 . In this case  the undertaking shall ensure that the information incorporated by reference is produced using the same basis for preparation of ESRS information  including scope of consolidation and treatment of value chain information. 122. In the preparation of its sustainability statement using incorporation by reference  the undertaking shall consider the overall cohesiveness of the reported information and ensure that the incorporation by reference does not impair the readability of the sustainability statement. Appendix G Example of incorporation by reference of this Standard is an illustrative example of incorporation by reference (See ESRS 2 BP-2). 9.2     Connected information and connectivity with financial statements 123. The undertaking shall describe the relationships between different pieces of information. Doing so could require connecting narrative information on governance  strategy and risk management to related metrics and targets . For example  in providing connected information  the undertaking may need to explain the effect or likely effect of its strategy on its financial statements or financial plans  or explain how its strategy relates to metrics and targets used to measure progress against performance. Furthermore  the undertaking may need to explain how its use of natural resources and changes within its supply chain could amplify  change or reduce its material impacts, risks and opportunities. It may need to link this information to information about current or anticipated financial effects on its production costs  to its strategic response to mitigate such impacts or risks  and to its related investment in new assets. The undertaking may also need to link narrative information to the related metrics and targets and to information in the financial statements. Information that describes connections shall be clear and concise. 124. When the sustainability statement includes monetary amounts or other quantitative data points that exceed a threshold of materiality and that are presented in the financial statements (direct connectivity between information disclosed in sustainability statement and information disclosed in financial statements)  the undertaking shall include a reference to the relevant paragraph of its financial statements where the corresponding information can be found. 125. The sustainability statement may include monetary amounts or other quantitative datapoints that exceed a threshold of materiality and that are either an aggregation of  or a part of monetary amounts or quantitative data presented in the undertaking’s financial statements (indirect connectivity between information disclosed in sustainability statement and information disclosed in financial statements). If this is the case  the undertaking shall explain how these amounts or datapoints in the sustainability statement relate to the most relevant amounts presented in the financial statements. This disclosure shall include a reference to the line item and/or to the relevant paragraphs of its financial statements where the corresponding 12 Regulation (EC) No 1221/2009 of the European Parliament and of the Council of 25 November 2009 on the voluntary participation by organisations in a Community eco-management and audit scheme (EMAS)  repealing Regulation (EC) No 761/2001 and Commission Decisions 2001/681/EC and 2006/193/EC (OJ L 342  22.12.2009  p. 1). 18 information can be found. Where appropriate  a reconciliation may be provided  and it may be presented in a tabular form. 126. In the case of information not covered by paragraphs 124 and 125  the undertaking shall explain based on a threshold of materiality  the consistency of significant data  assumptions  and qualitative information included in its sustainability statement with the corresponding data assumptions and qualitative information included in the financial statements. This may occur when the sustainability statement includes: (a) monetary amounts or other quantitative data linked to monetary amounts or other quantitative data presented in the financial statements; or (b) qualitative information linked to qualitative information presented in the financial statements. 127. Consistency as required by paragraph 126 shall be at the level of a single datapoint and shall include a reference to the relevant line item or paragraph of notes to the financial statements. When significant data  assumptions and qualitative information are not consistent  the undertaking shall state that fact and explain the reason. 128. Examples of items for which the explanation in paragraph 126 is required  are: (a) when the same metric is presented as of the reporting date in financial statements and as a forecast for future periods in the sustainability statement ; and (b) when macroeconomic or business projections are used to develop metrics in the sustainability statement and they are also relevant in estimating the recoverable amount of assets  the amount of liabilities or provisions in financial statements. 129. Topical and sector-specific ESRS may include requirements to include reconciliations or to illustrate consistency of data and assumptions for specific Disclosure Requirements. In such cases  the requirements in those ESRS shall prevail. 10      Transitional provisions 10.1    Transitional provision related to entity-specific disclosures 130. The extent to which sustainability matters are covered by ESRS is expected to evolve as further Disclosure Requirements are developed. Therefore  the need for entity-specific disclosures is likely to decrease over time  in particular as a result of the future adoption of sector specific standards. 131. When defining its entity-specific disclosures  the undertaking may adopt transitional measures for their preparation in the first three annual sustainability statements under which it may as a priority: (a) introduce in its reporting those entity-specific disclosures that it reported in prior periods if these disclosures meet or are adapted to meet the qualitative characteristics of information referred to under chapter 2 of this Standard; and (b) complement its disclosures prepared on the basis of the topical ESRS with an appropriate set of additional disclosures to cover sustainability matters that are material for the undertaking in its sector(s)  using available best practice and/or available frameworks or reporting standards  such as IFRS industry-based guidance and GRI Sector Standards. 132. For the first 3 years of the undertaking’s sustainability reporting under the ESRS  in the event that not all the necessary information regarding its upstream and downstream value chain is available  the undertaking shall explain the efforts made to obtain the necessary information about its upstream and downstream value chain  the reasons why not all of the necessary information could be obtained  and its plans to obtain the necessary information in the future. 19 133. For the first 3 years of its sustainability reporting under the ESRS  in order to take account of the difficulties that undertakings may encounter in gathering information from actors throughout their value chain and in order to limit the burden for SMEs in the value chain: (a) when disclosing information on policies, actions and targets in accordance with ESRS2 and other ESRS  the undertaking may limit upstream and downstream value chain information to information available in-house such as data already available to the undertaking and publicly available information; and (b) when disclosing metrics the undertaking is not required to include upstream and downstream value chain information  except for datapoints derived from other EU legislation  as listed in ESRS 2 Appendix B. 134. Paragraphs 132 and 133 apply irrespective of whether or not the relevant actor in the value chain is an SME. 135. Starting from the fourth year of its reporting under the ESRS  the undertaking shall include upstream and/or downstream value chain information according to paragraph 63. In this context  the information required by ESRS to be obtained from SME undertakings in the undertaking’s upstream and/or downstream value chain will not exceed the content of the future ESRS for listed SMEs. 10.3  Transitional provision related to section 7.1 Presenting comparative information 136. To ease the first-time application of this Standard  the undertaking is not required to disclose the comparative information required by section 7.1 Presenting comparative information in the first year of preparation of the sustainability statement under the ESRS. For disclosure requirements listed in Appendix C List of phased-in Disclosure Requirements this transitional provision applies with reference to the first year of mandatory application of the phased-in disclosure requirement. 10.4  Transitional provision: List of Disclosure Requirements that are phased-in 137. Appendix C List of phased-in Disclosure Requirements in this Standard sets phase-in provisions for the Disclosure Requirements or datapoints of Disclosure Requirements in ESRS that may be omitted or that are not applicable in the first year(s) of preparation of the sustainability statement under the ESRS. Appendix A: Application Requirements This appendix is an integral part of ESRS 1 and has the same authority as the other parts of the Standard. Entity specific disclosures AR 1.  The entity-specific disclosures shall enable users to understand the undertaking’s impacts, risks and opportunities in relation to environmental  social or governance matters. AR 2.  When developing entity-specific disclosures  the undertaking shall ensure that: (a) the disclosures meet the qualitative characteristics of information as set out in chapter 2 Qualitative characteristics of information ; and (b) its disclosures include  where applicable  all material information related to the reporting areas of governance; strategy; impact, risk and opportunity management; and metrics and targets (see ESRS 2 chapters 2 to 5). 20 AR 3.  When determining the usefulness of metrics for inclusion in its entity-specific disclosures  the undertaking shall consider whether: (a) its chosen performance metrics provide insight into: i. how effective its practices are in reducing negative outcomes and/or increasing positive outcomes for people and the environment (for impacts); and/or ii. the likelihood that its practices result in financial effects on the undertaking (for risks and opportunities ); (b) the measured outcomes are sufficiently reliable  meaning that they do not involve an excessive number of assumptions and unknowns that would render the metrics too arbitrary to provide a faithful representation; and (c) it has provided sufficient contextual information to interpret performance metrics appropriately  and whether variations in such contextual information may impact the comparability of the metrics over time. AR 4.  When developing its entity-specific disclosures  the undertaking shall carefully consider: (a) comparability between undertakings  while still ensuring relevance of the information provided  recognising that comparability may be limited for entity- specific disclosures. The undertaking shall consider whether the available and relevant frameworks initiatives  reporting standards and benchmarks (such as technical material issued by the International Sustainability Standards Board or the Global Reporting Initiative) provide elements that can support comparability to the maximum extent possible; and (b) comparability over time: consistency of methodologies and disclosures is a key factor for achieving comparability over time. AR 5. Further guidance for developing entity-specific disclosures can be found by considering the information required under topical ESRS that addresses similar sustainability matters. Double materiality AR 6.  In addition to the categories of stakeholder listed in paragraph 22  common categories of stakeholders are: employees and other workers suppliers consumers customers end- users local communities and persons in vulnerable situations  and public authorities  including regulators  supervisors and central banks. AR 7.  Nature may be considered as a silent stakeholder . In this case  ecological data and data on the conservation of species may support the undertaking’s materiality assessment. AR 8. Materiality assessment is informed by dialogue with affected stakeholders. The undertaking may engage with affected stakeholders or their representatives (such as employees or trade unions)  along with users of sustainability reporting and other experts  to provide inputs or feedback on its conclusions regarding its material impacts, risks and opportunities . Assessment of impact materiality AR 9. In assessing impact materiality and determining the material matters to be reported  the undertaking shall consider the following three steps: (a) understanding of the context in relation to its impacts including its activities  business relationships  and stakeholders ; (b) identification of actual and potential impacts (both negative and positive)  including through engaging with stakeholders and experts. In this step  the undertaking may rely on scientific and analytical research on impacts on sustainability matters ; (c) assessment of the materiality of its actual and potential impacts and determination of the material matters. In this step  the undertaking shall adopt thresholds to determine which of the impacts will be covered in its sustainability statement . 21 AR 10. The severity is determined by the following factors: (a) scale: how grave the negative impact is or how beneficial the positive impact is for people or the environment; (b) scope: how widespread the negative or positive impacts are. In the case of environmental impacts  the scope may be understood as the extent of environmental damage or a geographical perimeter. In the case of impacts on people  the scope may be understood as the number of people adversely affected; and (c) irremediable character: whether and to what extent the negative impacts could be remediated i.e.  restoring the environment or affected people to their prior state. AR 11. Any of the three characteristics (scale  scope  and irremediable character) can make a negative impact severe. In the case of a potential negative human rights impact  the severity of the impact takes precedence over its likelihood. Impacts connected with the undertaking AR 12. As an illustration: (a) if the undertaking uses cobalt in its products that is mined using child labour  the negative impact (i.e.  child labour) is connected with the undertaking’s products through the tiers of business relationships in its upstream value chain. These relationships include the smelter and minerals trader and the mining enterprise that uses child labour; and (b) if the undertaking provides financial loans to an enterprise for business activities that in breach of agreed standards  result in the contamination of water and land surrounding the operations  this negative impact is connected with the undertaking through its relationship with the enterprise it provides the loans to. Assessment of financial materiality AR 13. The following are examples of how impacts and dependencies are sources of risks or opportunities : (a) when the undertaking’s business model depends on a natural resource – for example water – it is likely to be affected by changes in the quality  availability and pricing of that resource; (b) when the undertaking’s activities result in negative impacts  e.g.  on local communities the activities could become subject to stricter government regulation and/or the impact could trigger consequences of a reputational nature. These might have negative effects on the undertaking’s brand and higher recruitment costs might arise; and (c) when the undertaking’s business partners face material sustainability-related risks  the undertaking could be exposed to related consequences as well. AR 14. The identification of risks and opportunities that affect or could reasonably be expected to affect the undertaking’s financial position  financial performance  cash flows  access to finance or cost of capital over the short-  medium- or long-term is the starting point for financial materiality assessment. In this context  the undertaking shall consider: (a) the existence of dependencies on natural and social resources as sources of financial effects (see paragraph 50); (b) their classification as sources of: i. risks (contributing to negative deviation in future expected cash inflows or increase in deviation in future expected cash outflows and/or negative deviation from an expected change in capitals not recognised in the financial statements); or ii. opportunities (contributing to positive deviation in future expected cash inflows or decrease in deviation in future cash outflows and/or positive deviation from expected change in capitals not recognised in financial statements). 22 AR 15. Once the undertaking has identified its risks and opportunities it shall determine which of them are material for reporting. This shall be based on a combination of (i) the likelihood of occurrence and (ii) the potential magnitude of financial effects determined on the basis of appropriate thresholds. In this step it shall consider the contribution of those risks and opportunities to financial effects in the short-  medium- and long-term based on: (a) scenarios /forecasts that are deemed likely to materialise; and (b) potential financial effects related to sustainability matters deriving either from situations with a below the “more likely than not” threshold or assets/liabilities not  or not yet  reflected in financial statements. This includes: i. potential situations that following the occurrence of future events may affect cash flow generation potential; ii. capitals that are not recognised as assets from an accounting and financial reporting perspective but have a significant influence on financial performance  such as natural intellectual (organisational)  human  social and relationship capitals; and iii. possible future events that may have an influence on the evolution of such capitals. Sustainability matters to be included in the materiality assessment AR 16. When performing its materiality assessment  the undertaking shall consider the following list of sustainability matters covered in the topical ESRS. When  as a result of the undertaking’s materiality assessment (see ESRS 2 IRO-1)  a given sustainability matter in this list is assessed to be material  the undertaking shall report according to the corresponding Disclosure Requirements of the relevant topical ESRS. Using this list is not a substitute for the process of determining material matters. This list is a tool to support the undertaking’s materiality assessment. The undertaking still needs to consider its own specific circumstances when determining its material matters. The undertaking  where necessary  also shall develop entity- specific disclosures on material impacts risks and opportunities not covered by ESRS as described in paragraph 11 of this Standard. 23 24 25 Corruption and bribery Prevention and detection including training  Incidents AR 17. When the undertaking cannot collect upstream and downstream value chain information as required by paragraph 63 after making reasonable efforts to do so  it shall estimate the information to be reported using all reasonable and supportable information that is available to the undertaking at the reporting date without undue cost or effort. This includes  but is not limited to  internal and external information  such as data from indirect sources  sectoraverage data sample analyses  market and peer groups data  other proxies or spend-based data. Content and structure of the sustainability statement AR 18. As an illustration for paragraph 115 in section 8.2 Content and structure of the sustainability statement of this Standard  the undertaking that covers environmental and social matters in the same policy may cross-refer. That means that the undertaking may report on the policy in its environmental disclosures and cross-refer to it from the relevant social disclosures or vice versa. Consolidated presentation of policies across topics is allowed. Appendix B: Qualitative characteristics of information This appendix is an integral part of ESRS 1 and has the same authority as the other parts of the Standard. This appendix defines the qualitative characteristics that the information presented in the sustainability statement prepared according to ESRS shall meet. QC 1.  Sustainability information is relevant when it may make a difference in the decisions of users under a double materiality approach (see chapter 3 of this Standard). QC 2.  Information may make a difference in a decision even if some users choose not to take advantage of it or are already aware of it from other sources. Sustainability information may impact decisions of users if it has predictive value  confirmatory value or both. Information has predictive value if it can be used as an input to processes employed by users to predict future outcomes. Sustainability information does not need to be a prediction or forecast to have predictive value  but rather has predictive value if employed by users in making their own predictions. QC 3.  Information has confirmatory value if it provides feedback about (confirms or changes) previous evaluations. QC 4.  Materiality is an entity-specific aspect of relevance based on the nature or magnitude  or both of the items to which the information relates  as assessed in the context of the undertaking’s sustainability reporting (see chapter 3 of this Standard). Faithful representation QC 5.  To be useful  the information must not only represent relevant phenomena  it must also faithfully represent the substance of the phenomena that it purports to represent. Faithful representation requires information to be (i) complete  (ii) neutral and (iii) accurate. 26 QC 6.  A complete depiction of an impact  a risk or an opportunity includes all material information necessary for the users to understand that impact  risk or opportunity. This includes how the undertaking has adapted its strategy  risk management and governance in response to that impact  risk or opportunity  as well as the metrics identified to set targets and measure performance. QC 7.  A neutral depiction is without bias in its selection or disclosure of information. Information is neutral if it is not slanted  weighted  emphasised  de-emphasised or otherwise manipulated to make it more likely that the users will receive that information favourably or unfavourably. It shall be balanced  so as to cover favourable/positive and unfavourable/negative aspects. Both negative and positive material impacts from an impact materiality perspective as well as material risks and opportunities from a financial materiality perspective shall receive equal attention. Any aspirational sustainability information  for example targets or plans  shall cover both aspirations and factors that could prevent the undertaking from achieving these aspirations in order to have a neutral depiction. QC 8.  Neutrality is supported by the exercise of prudence which is the exercise of caution when making judgements under conditions of uncertainty. Information shall not be netted or compensated to be neutral. The exercise of prudence means that opportunities are not overstated and risks are not understated. Equally  the exercise of prudence does not allow for the understatement of opportunities or the overstatement of risks. The undertaking may present net information  in addition to gross values  if such presentation does not obscure relevant information and includes a clear explanation about the effects of the netting and the reasons for the netting. QC 9. Information can be accurate without being perfectly precise in all respects. Accurate information implies that the undertaking has implemented adequate processes and internal controls to avoid material errors or material misstatements. As such  estimates shall be presented with a clear emphasis on their possible limitations and associated uncertainty (see section 7.2 of this Standard). The amount of precision needed and attainable  and the factors that make information accurate  depend on the nature of the information and the nature of the matters it addresses. For example  accuracy requires that: (a) factual information is free from material error; (b) descriptions are precise; (c) estimates  approximations and forecasts are clearly identified as such; (d) no material errors have been made in selecting and applying an appropriate process for developing an estimate  approximation or forecast  and the inputs to that process are reasonable and supportable; (e) assertions are reasonable and based on information of sufficient quality and quantity; and (f) information about judgements about the future faithfully reflects both those judgements and the information on which they are based. Comparability QC 10. Sustainability information is comparable when it can be compared with information provided by the undertaking in previous periods and  can be compared with information provided by other undertakings  in particular those with similar activities or operating within the same industry. A point of reference for comparison can be a target  a baseline  an industry benchmark comparable information from either other undertakings or from an internationally recognised organisation  etc. QC 11. Consistency is related to  but is not the same as  comparability. Consistency refers to the use of the same approaches or methods for the same sustainability matter  from period to period by the undertaking and other undertakings. Consistency helps to achieve the goal of comparability. QC 12. Comparability is not uniformity. For information to be comparable  like components shall look alike and different components shall look different. Comparability of sustainability information is not enhanced by making unlike things look alike any more than it is enhanced by making like things look different. 27 QC 13. Verifiability helps to give users confidence that information is complete  neutral and accurate. Sustainability information is verifiable if it is possible to corroborate the information itself or the inputs used to derive it. QC 14. Verifiability means that various knowledgeable and independent observers could reach consensus  although not necessarily complete agreement  that a particular depiction is a faithful representation. Sustainability information shall be provided in a way that enhances its verifiability  for example: (a) including information that can be corroborated by comparing it with other information available to users about the undertaking’s business  about other businesses or about the external environment; (b) providing information about inputs and methods of calculation used to produce estimates or approximations; and (c) providing information reviewed and agreed by the administrative, management and supervisory bodies or their committees. QC 15. Some sustainability information will be in the form of explanations or forward-looking information. Those disclosures can be supportable by faithfully representing on a factual basis for example the strategies  plans and risk analyses of the undertaking. To help users decide whether to use such information  the undertaking shall describe the underlying assumptions and methods of producing the information  as well as other factors that provide evidence that it reflects the actual plans or decisions made by the undertaking. Understandability QC 16. Sustainability information is understandable when it is clear and concise. Understandable information enables any reasonably knowledgeable user to readily comprehend the information being communicated. QC 17. For sustainability disclosures to be concise  they need to (a) avoid generic “boilerplate” information  which is not specific to the undertaking; (b) avoid unnecessary duplication of information  including information also provided in financial statements; and (c) use clear language and well-structured sentences and paragraphs. Concise disclosures shall only include material information. Complementary information presented pursuant to paragraph 113 shall be provided in a way that avoids obscuring material information. QC 18. Clarity might be enhanced by distinguishing information about developments in the reporting period from “standing” information that remains relatively unchanged from one period to the next. This can be done  for example  by separately describing features of the undertaking’s sustainability-related governance and risk management processes that have changed since the previous reporting period compared to those that remain unchanged. QC 19. The completeness  clarity and comparability of sustainability disclosures all rely on information being presented as a coherent whole. For sustainability disclosures to be coherent  they shall be presented in a way that explains the context and the connections between the related information. Coherence also requires the undertaking to provide information in a way that allows users to relate information about its sustainability-related impacts, risks and opportunities to information in the undertaking’s financial statements. QC 20. If sustainability-related risks and opportunities discussed in the financial statements have implications for sustainability reporting  the undertaking shall include in the sustainability statement the information necessary for users to assess those implications and present appropriate links to the financial statements (see chapter 9 of this Standard). The level of information  granularity and technicality shall be aligned with the needs and expectations of users. Abbreviations shall be avoided and the units of measure shall be defined and disclosed. 28 This appendix is an integral part of ESRS 1 and has the same authority as the other parts of the Standard. 29 30 This appendix is an integral part of ESRS 1 and has the same authority as the other parts of the Standard with respect to reporting in four parts as outlined in paragraph 115. 31 Materiality assessment is the starting point for sustainability reporting under ESRS. This appendix provides a non-binding illustration of the impact- and financial materiality assessment outlined in chapter 3. IRO-1 in section 4.1 of ESRS 2 includes general disclosure requirements (DR) about the undertaking’s process to identify impacts  risks and opportunities and assess their materiality. SBM-3 of ESRS 2 provides general disclosures requirements on the material impact  risks and opportunities resulting from the undertaking’s materiality assessment. The undertaking can omit all disclosure requirements in a topical standard if it assessed that the topic in question is not material. In that case it may disclose a brief explanation of the conclusions of the materiality assessment for that topic but shall disclose a detailed explanation in the case of ESRS E1 climate change (IRO-2 ESRS 2). ESRS set disclosure requirements  not behavioral requirements. Disclosure requirements in relation to action plans targets policies scenario analysis and transition plans are proportionate because they are contingent on the undertaking having these  which may depend on the size  capacity  resources  and skills of the undertaking. Note: The flowchart below does not cover the situation in which the undertaking assesses a sustainability matter as material but it is not covered by a topical standard, in which case the undertaking shall make additional entity specific disclosures (ESRS 1 (30 (b)). 32 The undertaking can omit all disclosure requirements of the topical standard. But shall in case of ESRS E1 C limate change , disclose a detailed explanation of why climate change is not material and may d isclose a brief explanation in the case of other topical standards ESRS1 ( 32) Perform the impact and financial materiality assessment (informed by the table in AR 16 in Appendix A) Is the topic covered by a topical standard material? No Yes The undertaking shall disclose this to be the case and may report a timeframe in which it aims to have these in place (ESRS1 33) For metrics Has the undertaking established policies , taken actions or set targets for the topic? No Yes Is the Disclosure Requirement (DR) material? The undertaking does not have to disclose the DRs or related Data Points (DP) No Yes Is the individual Data Point (DP) material? The undertaking does not have to disclose th e Data Point (ESRS1 para 34 (b )) No Yes D isclose the Data Points from the topical standard in conjunction with the relevant DRs of ESRS 2 (see ESRS 2 Appendix C ). The undertaking shall disclose the information required by the DP )) ESRS1 para 34 (a ( 33 This appendix complements ESRS 1. It provides a non-binding illustration of the structure of the sustainability statement outlined in section 8.2 of this Standard. In this illustration  the undertaking has concluded that biodiversity and ecosystems  pollution  and affected communities  are not material. 34 This appendix complements ESRS 1. It provides non-binding illustrations of incorporation by reference of another section of the management report into the sustainability statement as outlined in section 9.1 of this Standard. ➢ Strategy and business ( ESRS 2 SBM - 1 paragraph 3 8 ) - Strategy, business model, and value chain … separate ( elements of information clearly identified as addressing the ESRS 2 SBM - 1) … - … Sustainability statement 1. General information Disclosures incorporated by reference The following information is incorporated by reference to other parts of the management report: - Market position, strategy, business model, and value chain – ( ESRS 2 SBM - 1 paragraph 3 8 ) - … 2. Environmental information 3. Social information 4. Governance information 35",ESRS_201_20Delegated-act-2023-5303-annex-1_en.pdf,19,36,Disclosure Requirement of an ESRS  including a specific datapoint prescribed by a Disclosure Requirement  may be incorpo
Framework_ESRS_202_20Delegated_act_2023_5303_annex_1_en_pdf,ESRS_202_20Delegated-act-2023-5303-annex-1_en,Framework,ESRS,,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,,,
Topic_ESRS_2,ESRS 2 Standard,Topic,ESRS 2,,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,32,ESRS 2 Standard
Topic_ESRS_2,ESRS 2 GENERAL DISCLOSURES Table of contents,Topic,ESRS 2,,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,32,ESRS 2 GENERAL DISCLOSURES Table of contents
Disclosure_Disclosure_Requirement_GOV_1_The_role_of_the_administrative_management_and_supervisory_bodies_Dis,"Disclosure Requirement GOV-1 – The role of the administrative, management and supervisory bodies Disclosure Requirement ",Disclosure,"Disclosure Requirement GOV-1 – The role of the administrative, management and supervisory bodies Dis","Disclosure Requirement GOV-1 – The role of the administrative, management and supervisory bodies Disclosure Requirement GOV-2 – Information provided to and sustainability matters addressed by the undertaking’s administrative, management and supervisory bodies Disclosure Requirement GOV-3 - Integration of sustainability-related performance in incentive schemes Disclosure Requirement GOV-4 - Statement on due diligence Disclosure Requirement GOV-5 - Risk management and internal controls over sustainability reporting 3. Strategy",ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,1,"Disclosure Requirement GOV-1 – The role of the administrative, management and supervisory bodies Disclosure Requirement "
Disclosure_Disclosure_Requirement_SBM_1_Strategy_business_model_and_value_chain_Disclosure_Requirement_SBM_2,"Disclosure Requirement SBM-1 – Strategy, business model and value chain Disclosure Requirement SBM-2 – Interests and vie",Disclosure,"Disclosure Requirement SBM-1 – Strategy, business model and value chain Disclosure Requirement SBM-2","Disclosure Requirement SBM-1 – Strategy, business model and value chain Disclosure Requirement SBM-2 – Interests and views of stakeholders Disclosure Requirement SBM-3 - Material impacts, risks and opportunities and their interaction with strategy and business model  4. Impact, risk and opportunity management 4.1 Disclosures on the materiality assessment process",ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,1,"Disclosure Requirement SBM-1 – Strategy, business model and value chain Disclosure Requirement SBM-2 – Interests and vie"
Disclosure_Disclosure_Requirement_IRO_1_Description_of_the_processes_to_identify_and_assess,Disclosure Requirement IRO-1 - Description of the processes to identify and assess,Disclosure,Disclosure Requirement IRO-1 - Description of the processes to identify and assess,Disclosure Requirement IRO-1 - Description of the processes to identify and assess,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,1,Disclosure Requirement IRO-1 - Description of the processes to identify and assess
Disclosure_Disclosure_Requirement_IRO_2_Disclosure_requirements_in_ESRS_covered_by_the,Disclosure Requirement IRO-2 – Disclosure requirements in ESRS covered by the,Disclosure,Disclosure Requirement IRO-2 – Disclosure requirements in ESRS covered by the,Disclosure Requirement IRO-2 – Disclosure requirements in ESRS covered by the,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,1,Disclosure Requirement IRO-2 – Disclosure requirements in ESRS covered by the
Requirement_2159775148917982487,Minimum disclosure requirement - Policies MDR-P – Policies a,Requirement,Minimum disclosure requirement - Policies MDR-P – Policies a,material sustainability matters 5. Metrics and targets Minimum disclosure requirement – Metrics MDR-M – Metrics in relation to material sustainability matters,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,1,Minimum disclosure requirement - Policies MDR-P – Policies a
Requirement_0,Minimum disclosure requirement – Targets MDR-T – Tracking ef,Requirement,Minimum disclosure requirement – Targets MDR-T – Tracking ef,,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,1,Minimum disclosure requirement – Targets MDR-T – Tracking ef
Disclosure_Disclosure_Requirement_BP_1_General_basis_for_preparation_of_the_sustainability,Disclosure Requirement BP-1 – General basis for preparation of the sustainability,Disclosure,Disclosure Requirement BP-1 – General basis for preparation of the sustainability,Disclosure Requirement BP-1 – General basis for preparation of the sustainability statement 2. Governance,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,1,Disclosure Requirement BP-1 – General basis for preparation of the sustainability
Disclosure_Disclosure_Requirement_GOV_1_The_role_of_the_administrative_management_and,"Disclosure Requirement GOV-1 – The role of the administrative, management and",Disclosure,"Disclosure Requirement GOV-1 – The role of the administrative, management and","Disclosure Requirement GOV-1 – The role of the administrative, management and addressed by the undertaking’s administrative, management and supervisory bodies Disclosure Requirement  GOV-3  – Integration of sustainability- related performance in     incentive schemes 1",ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,1,1,"Disclosure Requirement GOV-1 – The role of the administrative, management and"
Disclosure_Disclosure_Requirement_GOV_4_Statement_on_due_diligence_Disclosure_Requirement_GOV_5_Risk_manage,Disclosure Requirement GOV-4 – Statement on due diligence Disclosure Requirement GOV-5 – Risk management and internal co,Disclosure,Disclosure Requirement GOV-4 – Statement on due diligence Disclosure Requirement GOV-5 – Risk manage,"Disclosure Requirement GOV-4 – Statement on due diligence Disclosure Requirement GOV-5 – Risk management and internal controls over sustainability reporting 3. Strategy Disclosure Requirement SBM–1 Strategy, business model and value chain Disclosure Requirement SBM-2 – Interests and views of stakeholders Disclosure Requirement SBM-3 - Material impacts, risks and opportunities and their interaction with strategy and business model 4. Impact, risk and opportunity management",ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,2,2,Disclosure Requirement GOV-4 – Statement on due diligence Disclosure Requirement GOV-5 – Risk management and internal co
Disclosure_Disclosure_Requirement_IRO_2_Disclosure_requirements_in_ESRS_covered_by_the,Disclosure Requirement IRO-2 – Disclosure requirements in ESRS covered by the,Disclosure,Disclosure Requirement IRO-2 – Disclosure requirements in ESRS covered by the,Disclosure Requirement IRO-2 – Disclosure requirements in ESRS covered by the manage material sustainability matters Minimum Disclosure Requirement - Actions MDR-A – Actions and resources in relation to material sustainability matters 5. Metrics and targets,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,2,7,Disclosure Requirement IRO-2 – Disclosure requirements in ESRS covered by the
Requirement_-2006474297497156315,Minimum Disclosure Requirement - Targets MDR-T – Tracking ef,Requirement,Minimum Disclosure Requirement - Targets MDR-T – Tracking ef,actions through targets Appendix B: List of datapoints in cross-cutting and topical standards that derive from other EU legislation Appendix C: Disclosure/Application Requirements in topical ESRS that are applicable jointly with ESRS 2 General Disclosures,ESRS_202_20Delegated-act-2023-5303-annex-1_en.pdf,2,2,Minimum Disclosure Requirement - Targets MDR-T – Tracking ef
