:START_ID,:END_ID,:TYPE
Topic_GRI_302_Energy_2016,Disclosure_Disclosure_302_4_Reduction_of_energy_consumption,contains
Disclosure_Disclosure_302_4_Reduction_of_energy_consumption,Topic_GRI_302_Energy_2016,belongsToTopic
Disclosure_Disclosure_302_4_Reduction_of_energy_consumption,Requirement_397448589147457985,requires
Requirement_397448589147457985,Disclosure_Disclosure_302_4_Reduction_of_energy_consumption,belongsToDisclosure
Disclosure_Disclosure_302_4_Reduction_of_energy_consumption,Requirement_-4471113334439224713,requires
Requirement_-4471113334439224713,Disclosure_Disclosure_302_4_Reduction_of_energy_consumption,belongsToDisclosure
Disclosure_Disclosure_302_4_Reduction_of_energy_consumption,Requirement_-581672675183644241,requires
Requirement_-581672675183644241,Disclosure_Disclosure_302_4_Reduction_of_energy_consumption,belongsToDisclosure
Topic_GRI_302_Energy_2016,Disclosure_Disclosure_302_5_Reductions_in_energy_requirements,contains
Disclosure_Disclosure_302_5_Reductions_in_energy_requirements,Topic_GRI_302_Energy_2016,belongsToTopic
Disclosure_Disclosure_302_5_Reductions_in_energy_requirements,Requirement_5389844808558354861,requires
Requirement_5389844808558354861,Disclosure_Disclosure_302_5_Reductions_in_energy_requirements,belongsToDisclosure
Disclosure_Disclosure_302_5_Reductions_in_energy_requirements,Requirement_-2475495963209801967,requires
Requirement_-2475495963209801967,Disclosure_Disclosure_302_5_Reductions_in_energy_requirements,belongsToDisclosure
Framework_GRI_306_Effluents_and_Waste_2016_pdf,Topic_GRI_306_Effluents_and_Waste_2016,contains
Topic_GRI_306_Effluents_and_Waste_2016,Framework_GRI_306_Effluents_and_Waste_2016_pdf,belongsToFramework
Topic_GRI_306_Effluents_and_Waste_2016,Disclosure_Disclosure_306_3_in_GRI_306_Effluents_and_Waste_2,contains
Disclosure_Disclosure_306_3_in_GRI_306_Effluents_and_Waste_2,Topic_GRI_306_Effluents_and_Waste_2016,belongsToTopic
Framework_GRI_306_Effluents_and_Waste_2016_pdf,Topic_GRI_306_Effluents_and_Waste_2016,contains
Topic_GRI_306_Effluents_and_Waste_2016,Framework_GRI_306_Effluents_and_Waste_2016_pdf,belongsToFramework
Topic_GRI_306_Effluents_and_Waste_2016,Disclosure_Disclosure_306_3_in_GRI_306_Effluents_and_Waste_2,contains
Disclosure_Disclosure_306_3_in_GRI_306_Effluents_and_Waste_2,Topic_GRI_306_Effluents_and_Waste_2016,belongsToTopic
Framework_GRI_306_Effluents_and_Waste_2016_pdf,Topic_GRI_306_Effluents_and_Waste_2016,contains
Topic_GRI_306_Effluents_and_Waste_2016,Framework_GRI_306_Effluents_and_Waste_2016_pdf,belongsToFramework
Framework_GRI_306_Effluents_and_Waste_2016_pdf,Topic_GRI_306_Effluents_and_Waste_5,contains
Topic_GRI_306_Effluents_and_Waste_5,Framework_GRI_306_Effluents_and_Waste_2016_pdf,belongsToFramework
Topic_GRI_306_Effluents_and_Waste_5,Topic_2_Topic_disclosures_6,contains
Topic_2_Topic_disclosures_6,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,contains
Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_2_Waste_by_type_and_disposal_method,contains
Disclosure_Disclosure_306_2_Waste_by_type_and_disposal_method,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_3_Significant_spills_8,contains
Disclosure_Disclosure_306_3_Significant_spills_8,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_4_Transport_of_hazardous_waste_9,contains
Disclosure_Disclosure_306_4_Transport_of_hazardous_waste_9,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_5_Water_bodies_affected_by_water_di,contains
Disclosure_Disclosure_306_5_Water_bodies_affected_by_water_di,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Topic_GRI_306_Effluents_and_Waste_5,Topic_2_Topic_disclosures,contains
Topic_2_Topic_disclosures,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Topic_GRI_306_Effluents_and_Waste_5,Topic_2_Topic_disclosures,contains
Topic_2_Topic_disclosures,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,contains
Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,Requirement_725255210446048946,requires
Requirement_725255210446048946,Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,belongsToDisclosure
Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,Requirement_-9154765876237508242,requires
Requirement_-9154765876237508242,Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,belongsToDisclosure
Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,Requirement_-8013360727937707947,requires
Requirement_-8013360727937707947,Disclosure_Disclosure_306_1_Water_discharge_by_quality_and_de,belongsToDisclosure
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_2_Waste_by_type_and_disposal_method,contains
Disclosure_Disclosure_306_2_Waste_by_type_and_disposal_method,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Disclosure_Disclosure_306_2_Waste_by_type_and_disposal_method,Requirement_8723207088318776217,requires
Requirement_8723207088318776217,Disclosure_Disclosure_306_2_Waste_by_type_and_disposal_method,belongsToDisclosure
Disclosure_Disclosure_306_2_Waste_by_type_and_disposal_method,Requirement_139799928265229931,requires
Requirement_139799928265229931,Disclosure_Disclosure_306_2_Waste_by_type_and_disposal_method,belongsToDisclosure
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_3_Significant_spills,contains
Disclosure_Disclosure_306_3_Significant_spills,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Disclosure_Disclosure_306_3_Significant_spills,Requirement_7225940836263649312,requires
Requirement_7225940836263649312,Disclosure_Disclosure_306_3_Significant_spills,belongsToDisclosure
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_4_Transport_of_hazardous_waste,contains
Disclosure_Disclosure_306_4_Transport_of_hazardous_waste,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Disclosure_Disclosure_306_4_Transport_of_hazardous_waste,Requirement_-5688797196139508159,requires
Requirement_-5688797196139508159,Disclosure_Disclosure_306_4_Transport_of_hazardous_waste,belongsToDisclosure
Disclosure_Disclosure_306_4_Transport_of_hazardous_waste,Requirement_-2517339400052287291,requires
Requirement_-2517339400052287291,Disclosure_Disclosure_306_4_Transport_of_hazardous_waste,belongsToDisclosure
Topic_GRI_306_Effluents_and_Waste_5,Disclosure_Disclosure_306_5_Water_bodies_affected_by_water_di,contains
Disclosure_Disclosure_306_5_Water_bodies_affected_by_water_di,Topic_GRI_306_Effluents_and_Waste_5,belongsToTopic
Disclosure_Disclosure_306_5_Water_bodies_affected_by_water_di,Requirement_-2326143340757487145,requires
Requirement_-2326143340757487145,Disclosure_Disclosure_306_5_Water_bodies_affected_by_water_di,belongsToDisclosure
Disclosure_Disclosure_306_5_Water_bodies_affected_by_water_di,Requirement_-4684971548178807164,requires
Requirement_-4684971548178807164,Disclosure_Disclosure_306_5_Water_bodies_affected_by_water_di,belongsToDisclosure
Framework_GRI_405_Diversity_and_Equal_Opportunity_2016_pdf,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016,contains
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016,Framework_GRI_405_Diversity_and_Equal_Opportunity_2016_pdf,belongsToFramework
Framework_GRI_405_Diversity_and_Equal_Opportunity_2016_pdf,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016,contains
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016,Framework_GRI_405_Diversity_and_Equal_Opportunity_2016_pdf,belongsToFramework
Framework_GRI_405_Diversity_and_Equal_Opportunity_2016_pdf,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,contains
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Framework_GRI_405_Diversity_and_Equal_Opportunity_2016_pdf,belongsToFramework
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Topic_1_Topic_management_disclosures_7,contains
Topic_1_Topic_management_disclosures_7,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Topic_2_Topic_disclosures_8,contains
Topic_2_Topic_disclosures_8,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Disclosure_Disclosure_405_1_Diversity_of_governance_bodies_an,contains
Disclosure_Disclosure_405_1_Diversity_of_governance_bodies_an,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Disclosure_Disclosure_405_2_Ratio_of_basic_salary_and_remuner,contains
Disclosure_Disclosure_405_2_Ratio_of_basic_salary_and_remuner,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,contains
Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Topic_1_Topic_management_disclosures,contains
Topic_1_Topic_management_disclosures,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Topic_1_Topic_management_disclosures,Requirement_5491738361298871146,requires
Requirement_5491738361298871146,Topic_1_Topic_management_disclosures,belongsToDisclosure
Topic_1_Topic_management_disclosures,Requirement_-729329001945373785,requires
Requirement_-729329001945373785,Topic_1_Topic_management_disclosures,belongsToDisclosure
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Topic_2_Topic_disclosures,contains
Topic_2_Topic_disclosures,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Topic_2_Topic_disclosures,contains
Topic_2_Topic_disclosures,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Disclosure_Disclosure_405_1_Diversity_of_governance_bodies_an,contains
Disclosure_Disclosure_405_1_Diversity_of_governance_bodies_an,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Disclosure_Disclosure_405_1_Diversity_of_governance_bodies_an,Requirement_-7266244323856783320,requires
Requirement_-7266244323856783320,Disclosure_Disclosure_405_1_Diversity_of_governance_bodies_an,belongsToDisclosure
Disclosure_Disclosure_405_1_Diversity_of_governance_bodies_an,Requirement_-7031706024079318658,requires
Requirement_-7031706024079318658,Disclosure_Disclosure_405_1_Diversity_of_governance_bodies_an,belongsToDisclosure
Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,Disclosure_Disclosure_405_2_Ratio_of_basic_salary_and_remuner,contains
Disclosure_Disclosure_405_2_Ratio_of_basic_salary_and_remuner,Topic_GRI_405_Diversity_and_Equal_Opportunity_2016_3,belongsToTopic
Disclosure_Disclosure_405_2_Ratio_of_basic_salary_and_remuner,Requirement_-8144652135239671001,requires
Requirement_-8144652135239671001,Disclosure_Disclosure_405_2_Ratio_of_basic_salary_and_remuner,belongsToDisclosure
Disclosure_Disclosure_405_2_Ratio_of_basic_salary_and_remuner,Requirement_2720538118413654193,requires
Requirement_2720538118413654193,Disclosure_Disclosure_405_2_Ratio_of_basic_salary_and_remuner,belongsToDisclosure
Framework_GRI_13_Agriculture_Aquaculture_and_Fishing_Sectors_2022_V1_1_pdf,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,contains
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Framework_GRI_13_Agriculture_Aquaculture_and_Fishing_Sectors_2022_V1_1_pdf,belongsToFramework
Framework_GRI_13_Agriculture_Aquaculture_and_Fishing_Sectors_2022_V1_1_pdf,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,contains
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Framework_GRI_13_Agriculture_Aquaculture_and_Fishing_Sectors_2022_V1_1_pdf,belongsToFramework
Framework_GRI_13_Agriculture_Aquaculture_and_Fishing_Sectors_2022_V1_1_pdf,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,contains
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Framework_GRI_13_Agriculture_Aquaculture_and_Fishing_Sectors_2022_V1_1_pdf,belongsToFramework
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_1_Emissions_14,contains
Topic_Topic_13_1_Emissions_14,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_2_Climate_adaptation_16,contains
Topic_Topic_13_2_Climate_adaptation_16,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_3_Biodiversity_18,contains
Topic_Topic_13_3_Biodiversity_18,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_4_Natural_ecosystem_conversion_21,contains
Topic_Topic_13_4_Natural_ecosystem_conversion_21,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_5_Soil_health_24,contains
Topic_Topic_13_5_Soil_health_24,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_6_Pesticides_use_26,contains
Topic_Topic_13_6_Pesticides_use_26,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_7_Water_and_effluents_28,contains
Topic_Topic_13_7_Water_and_effluents_28,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_8_Waste_30,contains
Topic_Topic_13_8_Waste_30,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_9_Food_security_32,contains
Topic_Topic_13_9_Food_security_32,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_10_Food_safety_34,contains
Topic_Topic_13_10_Food_safety_34,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_11_Animal_health_and_welfare_36,contains
Topic_Topic_13_11_Animal_health_and_welfare_36,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_12_Local_communities_38,contains
Topic_Topic_13_12_Local_communities_38,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_13_Land_and_resource_rights_40,contains
Topic_Topic_13_13_Land_and_resource_rights_40,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_14_Rights_of_Indigenous_Peoples_42,contains
Topic_Topic_13_14_Rights_of_Indigenous_Peoples_42,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_15_Non_discrimination_and_equal_opportuni,contains
Topic_Topic_13_15_Non_discrimination_and_equal_opportuni,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_16_Forced_or_compulsory_labor_46,contains
Topic_Topic_13_16_Forced_or_compulsory_labor_46,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_17_Child_labor_48,contains
Topic_Topic_13_17_Child_labor_48,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_18_Freedom_of_association_and_collective,contains
Topic_Topic_13_18_Freedom_of_association_and_collective,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_19_Occupational_health_and_safety_52,contains
Topic_Topic_13_19_Occupational_health_and_safety_52,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_20_Employment_practices_55,contains
Topic_Topic_13_20_Employment_practices_55,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_21_Living_income_and_living_wage_56,contains
Topic_Topic_13_21_Living_income_and_living_wage_56,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_22_Economic_inclusion_59,contains
Topic_Topic_13_22_Economic_inclusion_59,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_23_Supply_chain_traceability_61,contains
Topic_Topic_13_23_Supply_chain_traceability_61,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_24_Public_policy_63,contains
Topic_Topic_13_24_Public_policy_63,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_25_Anti_competitive_behavior_65,contains
Topic_Topic_13_25_Anti_competitive_behavior_65,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_26_Anti_corruption_67,contains
Topic_Topic_13_26_Anti_corruption_67,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_1_Emissions,contains
Topic_Topic_13_1_Emissions,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_2_Climate_adaptation,contains
Topic_Topic_13_2_Climate_adaptation,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_3_Biodiversity,contains
Topic_Topic_13_3_Biodiversity,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_4_Natural_ecosystem_conversion,contains
Topic_Topic_13_4_Natural_ecosystem_conversion,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_5_Soil_health,contains
Topic_Topic_13_5_Soil_health,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_6_Pesticides_use,contains
Topic_Topic_13_6_Pesticides_use,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_7_Water_and_effluents,contains
Topic_Topic_13_7_Water_and_effluents,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_8_Waste,contains
Topic_Topic_13_8_Waste,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_9_Food_security,contains
Topic_Topic_13_9_Food_security,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_10_Food_safety,contains
Topic_Topic_13_10_Food_safety,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_11_Animal_health_and_welfare,contains
Topic_Topic_13_11_Animal_health_and_welfare,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_12_Local_communities,contains
Topic_Topic_13_12_Local_communities,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_13_Land_and_resource_rights,contains
Topic_Topic_13_13_Land_and_resource_rights,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_14_Rights_of_Indigenous_Peoples,contains
Topic_Topic_13_14_Rights_of_Indigenous_Peoples,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_15_Non_discrimination_and_equal_opportuni,contains
Topic_Topic_13_15_Non_discrimination_and_equal_opportuni,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_16_Forced_or_compulsory_labor,contains
Topic_Topic_13_16_Forced_or_compulsory_labor,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_17_Child_labor,contains
Topic_Topic_13_17_Child_labor,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_18_Freedom_of_association_and_collective,contains
Topic_Topic_13_18_Freedom_of_association_and_collective,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_19_Occupational_health_and_safety,contains
Topic_Topic_13_19_Occupational_health_and_safety,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_20_Employment_practices,contains
Topic_Topic_13_20_Employment_practices,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_21_Living_income_and_living_wage,contains
Topic_Topic_13_21_Living_income_and_living_wage,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_22_Economic_inclusion,contains
Topic_Topic_13_22_Economic_inclusion,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_23_Supply_chain_traceability,contains
Topic_Topic_13_23_Supply_chain_traceability,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_24_Public_policy,contains
Topic_Topic_13_24_Public_policy,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_25_Anti_competitive_behavior,contains
Topic_Topic_13_25_Anti_competitive_behavior,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_26_Anti_corruption,contains
Topic_Topic_13_26_Anti_corruption,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_1_Emissions,contains
Topic_Topic_13_1_Emissions,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_2_Climate_adaptation,contains
Topic_Topic_13_2_Climate_adaptation,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_3_Biodiversity,contains
Topic_Topic_13_3_Biodiversity,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_4_Natural_ecosystem_conversion,contains
Topic_Topic_13_4_Natural_ecosystem_conversion,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_5_Soil_health,contains
Topic_Topic_13_5_Soil_health,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_6_Pesticides_use,contains
Topic_Topic_13_6_Pesticides_use,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,Topic_Topic_13_7_Water_and_effluents,contains
Topic_Topic_13_7_Water_and_effluents,Topic_GRI_13_Agriculture_Aquaculture_and_Fishing_Secto,belongsToTopic
